,Word,Rating,Year,Ship,Line,Negative,Positive,Total
3666,great vacation,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
3667,great vacation,good,2014,MSC Divina,Msc,0.0,2.0,2.0
3668,great value,good,2008,MSC Lirica,Msc,0.0,1.0,1.0
3669,great value,good,2009,MSC Lirica,Msc,0.0,1.0,1.0
3670,great value,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
3671,great value,good,2010,MSC Poesia,Msc,0.0,3.0,3.0
3672,great value,good,2012,MSC Musica,Msc,0.0,1.0,1.0
3673,great value,good,2012,MSC Opera,Msc,0.0,1.0,1.0
3674,great value,good,2012,MSC Poesia,Msc,0.0,1.0,1.0
3675,great value,good,2013,MSC Divina,Msc,0.0,1.0,1.0
3676,great value,good,2013,MSC Magnifica,Msc,0.0,1.0,1.0
3677,great value,good,2014,MSC Divina,Msc,0.0,1.0,1.0
3678,great value,good,2014,MSC Fantasia,Msc,0.0,2.0,2.0
3679,great value cruise,good,2013,MSC Splendida,Msc,0.0,1.0,1.0
3680,great variety,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
3681,great variety,good,2010,MSC Poesia,Msc,0.0,1.0,1.0
3682,great variety,good,2011,MSC Musica,Msc,0.0,1.0,1.0
3683,great variety,good,2013,MSC Divina,Msc,0.0,2.0,2.0
3684,great variety,good,2014,MSC Divina,Msc,0.0,2.0,2.0
3685,great ventilation,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
3686,great venues,bad,2014,MSC Divina,Msc,0.0,1.0,1.0
3687,great view,good,2010,MSC Poesia,Msc,0.0,1.0,1.0
3688,great view,good,2012,MSC Fantasia,Msc,0.0,1.0,1.0
3689,great view,good,2014,MSC Divina,Msc,0.0,1.0,1.0
3690,great view port,good,2011,MSC Musica,Msc,0.0,1.0,1.0
3691,great views,good,2008,MSC Lirica,Msc,0.0,1.0,1.0
3692,great views,good,2012,MSC Fantasia,Msc,0.0,1.0,1.0
3693,great views,good,2014,MSC Fantasia,Msc,0.0,1.0,1.0
3694,great views,good,2014,MSC Preziosa,Msc,0.0,1.0,1.0
3695,great views,good,2014,MSC Splendida,Msc,0.0,1.0,1.0
3696,great vocal performance,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
3697,great voices,bad,2013,MSC Divina,Msc,0.0,1.0,1.0
3698,great waterslide,good,2014,MSC Preziosa,Msc,0.0,1.0,1.0
3699,great way,good,2008,MSC Opera,Msc,0.0,1.0,1.0
3700,great way,good,2010,MSC Poesia,Msc,0.0,2.0,2.0
3701,great way,good,2012,MSC Armonia,Msc,1.0,0.0,1.0
3702,great way,good,2012,MSC Splendida,Msc,0.0,1.0,1.0
3703,great way,good,2013,MSC Fantasia,Msc,0.0,1.0,1.0
3704,great way,good,2014,MSC Divina,Msc,0.0,1.0,1.0
3705,great way,good,2014,MSC Magnifica,Msc,0.0,1.0,1.0
3706,great weather,bad,2011,MSC Fantasia,Msc,0.0,1.0,1.0
3707,great weather,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
3708,great weather,good,2013,MSC Fantasia,Msc,0.0,1.0,1.0
3709,great wonders,good,2012,MSC Armonia,Msc,0.0,1.0,1.0
3710,greater choice,good,2012,MSC Splendida,Msc,0.0,1.0,1.0
3711,greater icecreams,good,2013,MSC Opera,Msc,0.0,1.0,1.0
3712,greater mix,good,2015,MSC Divina,Msc,0.0,1.0,1.0
3713,greatest experiences,good,2012,MSC Musica,Msc,0.0,1.0,1.0
3714,greed thing,bad,2008,MSC Orchestra,Msc,1.0,0.0,1.0
3715,greek islandsthe balcony,good,2011,MSC Musica,Msc,0.0,1.0,1.0
3716,green apple juice,good,2013,MSC Preziosa,Msc,0.0,1.0,1.0
3717,green sax bar,good,2014,MSC Preziosa,Msc,0.0,1.0,1.0
3718,green ship,good,2014,MSC Divina,Msc,1.0,0.0,1.0
3719,greet crew,good,2013,MSC Splendida,Msc,0.0,1.0,1.0
3720,greet event,good,2011,MSC Poesia,Msc,0.0,1.0,1.0
3721,grigliata mista di,good,2012,MSC Splendida,Msc,0.0,1.0,1.0
3722,grill area,good,2013,MSC Opera,Msc,0.0,1.0,1.0
3723,grill items,good,2010,MSC Poesia,Msc,0.0,1.0,1.0
3724,grill station,good,2014,MSC Sinfonia,Msc,0.0,1.0,1.0
3725,grilled chicken,good,2010,MSC Poesia,Msc,0.0,1.0,1.0
3726,grilled half,good,2012,MSC Poesia,Msc,0.0,1.0,1.0
3727,ground transportation,good,2014,MSC Divina,Msc,1.0,0.0,1.0
3728,group,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
3729,group,good,2012,MSC Poesia,Msc,0.0,1.0,1.0
3730,group,good,2013,MSC Poesia,Msc,0.0,1.0,1.0
3731,group check,good,2009,MSC Lirica,Msc,1.0,0.0,1.0
3732,group tho,good,2013,MSC Divina,Msc,1.0,0.0,1.0
3733,groups,bad,2013,MSC Divina,Msc,1.0,0.0,1.0
3734,guadeloupe,good,2014,MSC Musica,Msc,0.0,1.0,1.0
3735,guernsey,bad,2014,MSC Magnifica,Msc,0.0,1.0,1.0
3736,guess services,good,2012,MSC Fantasia,Msc,1.0,0.0,1.0
3737,guest couples,bad,2013,MSC Divina,Msc,1.0,0.0,1.0
3738,guest feedback form,bad,2014,MSC Fantasia,Msc,1.0,0.0,1.0
3739,guest relations,bad,2011,MSC Fantasia,Msc,1.0,0.0,1.0
3740,guest relations,bad,2015,MSC Divina,Msc,1.0,0.0,1.0
3741,guest relations manager,bad,2012,MSC Magnifica,Msc,0.0,1.0,1.0
3742,guest relations manager,bad,2014,MSC Armonia,Msc,1.0,0.0,1.0
3743,guest relations manager,good,2013,MSC Divina,Msc,0.0,1.0,1.0
3744,guest services,bad,2014,MSC Divina,Msc,1.0,1.0,2.0
3745,guest services manager,bad,2009,MSC Orchestra,Msc,1.0,0.0,1.0
3746,guest services people,good,2009,MSC Orchestra,Msc,1.0,0.0,1.0
3747,guest survey,bad,2014,MSC Armonia,Msc,0.0,1.0,1.0
3748,guest weve,bad,2008,MSC Musica,Msc,1.0,0.0,1.0
3749,guests ballroom skills,bad,2014,MSC Opera,Msc,0.0,1.0,1.0
3750,guests ridiculous demands,good,2009,MSC Orchestra,Msc,1.0,0.0,1.0
3751,ha ha ha,good,2014,MSC Divina,Msc,0.0,1.0,1.0
3752,hair salon,good,2014,MSC Divina,Msc,0.0,1.0,1.0
3753,hairy chest competition,good,2009,MSC Poesia,Msc,1.0,0.0,1.0
3754,half,bad,2010,MSC Magnifica,Msc,1.0,0.0,1.0
3755,half price,good,2011,MSC Musica,Msc,1.0,0.0,1.0
3756,half split lobster,good,2011,MSC Poesia,Msc,1.0,0.0,1.0
3757,halfempty bar,bad,2014,MSC Magnifica,Msc,1.0,0.0,1.0
3758,hand gel,bad,2013,MSC Opera,Msc,0.0,1.0,1.0
3759,hand gel stations,bad,2014,MSC Opera,Msc,1.0,0.0,1.0
3760,hand luggage,good,2011,MSC Fantasia,Msc,0.0,1.0,1.0
3761,hand luggage,good,2012,MSC Armonia,Msc,0.0,1.0,1.0
3762,hand luggage,good,2013,MSC Opera,Msc,0.0,1.0,1.0
3763,hand sanitizer,bad,2013,MSC Poesia,Msc,1.0,0.0,1.0
3764,hand sanitizer dispenser,good,2014,MSC Divina,Msc,0.0,1.0,1.0
3765,hand sanitizers,bad,2013,MSC Poesia,Msc,1.0,0.0,1.0
3766,hand sanitizers,good,2010,MSC Poesia,Msc,1.0,0.0,1.0
3767,hand shadow artist,good,2012,MSC Splendida,Msc,0.0,1.0,1.0
3768,hand smoke,good,2009,MSC Lirica,Msc,1.0,0.0,1.0
3769,hand wash,good,2013,MSC Opera,Msc,1.0,0.0,1.0
3770,handcompleted luggage tags,bad,2010,MSC Opera,Msc,1.0,0.0,1.0
3771,handicapped people,good,2014,MSC Divina,Msc,1.0,0.0,1.0
3772,handicapped person,good,2014,MSC Divina,Msc,1.0,0.0,1.0
3773,handsome ship,good,2009,MSC Splendida,Msc,0.0,1.0,1.0
3774,hangers,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
3775,haphazard manner,bad,2011,MSC Lirica,Msc,1.0,0.0,1.0
3776,happy crew,good,2013,MSC Opera,Msc,0.0,1.0,1.0
3777,happy crew members,bad,2014,MSC Divina,Msc,0.0,1.0,1.0
3778,happy days cocktails,good,2012,MSC Opera,Msc,0.0,1.0,1.0
3779,happy dinner option,good,2014,MSC Magnifica,Msc,0.0,1.0,1.0
3780,happy memories,good,2014,MSC Fantasia,Msc,0.0,1.0,1.0
3781,happy sailing,good,2012,MSC Fantasia,Msc,0.0,2.0,2.0
3782,happy sailing,good,2013,MSC Poesia,Msc,0.0,1.0,1.0
3783,happy travels,good,2013,MSC Splendida,Msc,0.0,1.0,1.0
3784,hard earned vacation,bad,2011,MSC Fantasia,Msc,1.0,0.0,1.0
3785,hard hamburgers,bad,2008,MSC Lirica,Msc,1.0,0.0,1.0
3786,hard sell mentality,good,2013,MSC Divina,Msc,1.0,0.0,1.0
3787,hard time,bad,2009,MSC Orchestra,Msc,1.0,0.0,1.0
3788,hard working staff,good,2014,MSC Armonia,Msc,1.0,0.0,1.0
3789,hardest working people,good,2009,MSC Orchestra,Msc,1.0,0.0,1.0
3790,hardworking steward,good,2012,MSC Magnifica,Msc,0.0,1.0,1.0
3791,hate crime,bad,2013,MSC Divina,Msc,1.0,0.0,1.0
3792,hate crimes,bad,2013,MSC Divina,Msc,1.0,0.0,1.0
3793,havoc checkingin,good,2014,MSC Divina,Msc,1.0,0.0,1.0
3794,head guyto,bad,2014,MSC Divina,Msc,1.0,0.0,1.0
3795,head office,bad,2010,MSC Poesia,Msc,1.0,0.0,1.0
3796,health breads,good,2012,MSC Poesia,Msc,0.0,1.0,1.0
3797,health centre,good,2009,MSC Lirica,Msc,0.0,1.0,1.0
3798,healthy mix,good,2013,MSC Poesia,Msc,0.0,1.0,1.0
3799,healthy options,good,2012,MSC Fantasia,Msc,0.0,1.0,1.0
3800,hearing irish organizer,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
3801,heart condition,good,2014,MSC Divina,Msc,1.0,0.0,1.0
3802,heavy drinker,good,2014,MSC Preziosa,Msc,1.0,0.0,1.0
3803,heavy snow,good,2013,MSC Armonia,Msc,1.0,0.0,1.0
3804,help,bad,2011,MSC Magnifica,Msc,1.0,0.0,1.0
3805,help,bad,2014,MSC Divina,Msc,1.0,0.0,1.0
3806,helpful dinner waiter,bad,2012,MSC Poesia,Msc,0.0,1.0,1.0
3807,helpful love,bad,2008,MSC Musica,Msc,0.0,1.0,1.0
3808,helpful staff,good,2011,MSC Splendida,Msc,0.0,1.0,1.0
3809,helpful staffs,good,2014,MSC Divina,Msc,0.0,1.0,1.0
3810,helpful steward,good,2012,MSC Magnifica,Msc,0.0,1.0,1.0
3811,helpful tourist information,good,2011,MSC Fantasia,Msc,0.0,1.0,1.0
3812,herbal tea,good,2013,MSC Orchestra,Msc,0.0,1.0,1.0
3813,herbal teas,good,2013,MSC Orchestra,Msc,0.0,1.0,1.0
3814,hidden charges,bad,2011,MSC Fantasia,Msc,1.0,0.0,1.0
3815,hideously expensive prices,bad,2008,MSC Musica,Msc,1.0,0.0,1.0
3816,high carbohydrate diet,bad,2009,MSC Musica,Msc,0.0,1.0,1.0
3817,high chair,bad,2010,MSC Poesia,Msc,1.0,0.0,1.0
3818,high cost,good,2014,MSC Armonia,Msc,0.0,1.0,1.0
3819,high end decor,bad,2011,MSC Poesia,Msc,0.0,1.0,1.0
3820,high end eaterie,good,2013,MSC Magnifica,Msc,0.0,1.0,1.0
3821,high end stores,bad,2008,MSC Lirica,Msc,0.0,1.0,1.0
3822,high energy,bad,2013,MSC Divina,Msc,0.0,1.0,1.0
3823,high energy,good,2014,MSC Fantasia,Msc,0.0,1.0,1.0
3824,high energy night,good,2014,MSC Divina,Msc,0.0,1.0,1.0
3825,high expectations,good,2014,MSC Divina,Msc,0.0,2.0,2.0
3826,high fives,good,2011,MSC Musica,Msc,0.0,1.0,1.0
3827,high hopes,bad,2009,MSC Poesia,Msc,0.0,1.0,1.0
3828,high lights,bad,2013,MSC Divina,Msc,1.0,0.0,1.0
3829,high marks,bad,2013,MSC Poesia,Msc,0.0,1.0,1.0
3830,high pinnacle member,good,2014,MSC Divina,Msc,0.0,1.0,1.0
3831,high point,bad,2009,MSC Lirica,Msc,0.0,1.0,1.0
3832,high pressure salesman,good,2010,MSC Splendida,Msc,1.0,0.0,1.0
3833,high prices,bad,2009,MSC Musica,Msc,1.0,0.0,1.0
3834,high prices,bad,2014,MSC Preziosa,Msc,1.0,0.0,1.0
3835,high quality,good,2011,MSC Opera,Msc,0.0,1.0,1.0
3836,high quality,good,2012,MSC Fantasia,Msc,0.0,1.0,1.0
3837,high quality,good,2012,MSC Musica,Msc,0.0,1.0,1.0
3838,high quality,good,2013,MSC Divina,Msc,0.0,1.0,1.0
3839,high quality customer,good,2014,MSC Divina,Msc,0.0,1.0,1.0
3840,high quality decor,good,2012,MSC Musica,Msc,0.0,1.0,1.0
3841,high quality food,good,2014,MSC Preziosa,Msc,0.0,1.0,1.0
3842,high quality liquor,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
3843,high quality product,good,2013,MSC Orchestra,Msc,0.0,1.0,1.0
3844,high rating,bad,2013,MSC Splendida,Msc,1.0,0.0,1.0
3845,high school cafeteria,bad,2013,MSC Splendida,Msc,0.0,1.0,1.0
3846,high school theater,bad,2008,MSC Orchestra,Msc,1.0,0.0,1.0
3847,high standard,good,2011,MSC Orchestra,Msc,0.0,1.0,1.0
3848,high standard,good,2012,MSC Divina,Msc,0.0,1.0,1.0
3849,high standard,good,2012,MSC Musica,Msc,0.0,1.0,1.0
3850,high standard,good,2012,MSC Splendida,Msc,0.0,1.0,1.0
3851,high standard,good,2013,MSC Opera,Msc,0.0,1.0,1.0
3852,high standard,good,2013,MSC Poesia,Msc,0.0,1.0,1.0
3853,high standard,good,2014,MSC Fantasia,Msc,0.0,1.0,1.0
3854,high standard,good,2014,MSC Opera,Msc,0.0,1.0,1.0
3855,high steps,good,2014,MSC Orchestra,Msc,1.0,0.0,1.0
3856,high tech,bad,2010,MSC Orchestra,Msc,0.0,1.0,1.0
3857,high waves,bad,2014,MSC Armonia,Msc,1.0,0.0,1.0
3858,higher end cruise,good,2014,MSC Divina,Msc,1.0,0.0,1.0
3859,higher priced package,good,2013,MSC Opera,Msc,0.0,1.0,1.0
3860,higher quality food,good,2013,MSC Poesia,Msc,0.0,1.0,1.0
3861,higher standards,bad,2012,MSC Magnifica,Msc,0.0,1.0,1.0
3862,highest expectations,good,2012,MSC Splendida,Msc,0.0,1.0,1.0
3863,highest praise,good,2009,MSC Lirica,Msc,0.0,1.0,1.0
3864,highest quality food,bad,2010,MSC Splendida,Msc,0.0,1.0,1.0
3865,highly attentive staff,good,2010,MSC Magnifica,Msc,0.0,1.0,1.0
3866,highly interesting escape,good,2012,MSC Magnifica,Msc,0.0,1.0,1.0
3867,highly intrusive photographers,good,2011,MSC Opera,Msc,1.0,0.0,1.0
3868,highly recommend,good,2014,MSC Fantasia,Msc,0.0,1.0,1.0
3869,highly skilled singers,good,2013,MSC Divina,Msc,0.0,1.0,1.0
3870,highranking staff member,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
3871,highschool program,good,2009,MSC Lirica,Msc,1.0,0.0,1.0
3872,hilarious skits,good,2013,MSC Poesia,Msc,0.0,1.0,1.0
3873,hind sight,bad,2014,MSC Opera,Msc,1.0,0.0,1.0
3874,hip problem,bad,2013,MSC Poesia,Msc,1.0,0.0,1.0
3875,historical tour excursion,good,2012,MSC Splendida,Msc,0.0,1.0,1.0
3876,history,good,2014,MSC Divina,Msc,0.0,1.0,1.0
3877,holiday,bad,2012,MSC Magnifica,Msc,1.0,0.0,1.0
3878,holiday availability,good,2013,MSC Armonia,Msc,0.0,1.0,1.0
3879,holiday dvd,bad,2013,MSC Armonia,Msc,0.0,1.0,1.0
3880,holiday inn hotel,good,2013,MSC Opera,Msc,0.0,1.0,1.0
3881,holiday makers,bad,2011,MSC Magnifica,Msc,1.0,0.0,1.0
3882,holiday resort,bad,2013,MSC Splendida,Msc,0.0,1.0,1.0
3883,holiday time,good,2013,MSC Armonia,Msc,1.0,0.0,1.0
3884,hollywood musicals,good,2014,MSC Lirica,Msc,0.0,1.0,1.0
3885,holy land,bad,2009,MSC Poesia,Msc,0.0,1.0,1.0
3886,honest critique,bad,2014,MSC Divina,Msc,0.0,1.0,1.0
3887,honest hope,bad,2009,MSC Lirica,Msc,0.0,1.0,1.0
3888,honest italian cuisine,bad,2008,MSC Musica,Msc,0.0,1.0,1.0
3889,honestthe buffet restaurant,bad,2011,MSC Fantasia,Msc,1.0,0.0,1.0
3890,honey bee,good,2012,MSC Splendida,Msc,0.0,1.0,1.0
3891,hop buses,good,2010,MSC Poesia,Msc,0.0,1.0,1.0
3892,hopon hopoff buses,good,2014,MSC Lirica,Msc,0.0,1.0,1.0
3893,hordes,bad,2010,MSC Magnifica,Msc,1.0,0.0,1.0
3894,horrendous queues,bad,2012,MSC Poesia,Msc,1.0,0.0,1.0
3895,horrible cruise experience,bad,2011,MSC Splendida,Msc,1.0,0.0,1.0
3896,horrible cruise line,bad,2010,MSC Poesia,Msc,1.0,0.0,1.0
3897,horrible environment,bad,2008,MSC Musica,Msc,1.0,0.0,1.0
3898,horrible experience,bad,2008,MSC Orchestra,Msc,1.0,0.0,1.0
3899,horrible experience,bad,2012,MSC Lirica,Msc,1.0,0.0,1.0
3900,horrible fingermarks,bad,2014,MSC Opera,Msc,1.0,0.0,1.0
3901,horrible food,bad,2014,MSC Divina,Msc,2.0,0.0,2.0
3902,horrible horrible service,bad,2014,MSC Magnifica,Msc,1.0,0.0,1.0
3903,horrible job,bad,2013,MSC Poesia,Msc,1.0,0.0,1.0
3904,horrible portion sizes,bad,2014,MSC Divina,Msc,1.0,0.0,1.0
3905,horrible quality,bad,2014,MSC Divina,Msc,1.0,0.0,1.0
3906,horrible reviews,good,2009,MSC Orchestra,Msc,1.0,0.0,1.0
3907,horrible room,bad,2010,MSC Poesia,Msc,1.0,0.0,1.0
3908,horrible room service,bad,2009,MSC Lirica,Msc,1.0,0.0,1.0
3909,horrible stateroom,bad,2010,MSC Poesia,Msc,1.0,0.0,1.0
3910,horrible treatment,bad,2011,MSC Splendida,Msc,1.0,0.0,1.0
3911,horrible waste,bad,2010,MSC Poesia,Msc,1.0,0.0,1.0
3912,horrific mess,bad,2010,MSC Poesia,Msc,1.0,0.0,1.0
3913,horrificly miserable posts,good,2010,MSC Poesia,Msc,1.0,0.0,1.0
3914,hospital food,bad,2011,MSC Opera,Msc,1.0,0.0,1.0
3915,hot chocolate,good,2010,MSC Poesia,Msc,1.0,0.0,1.0
3916,hot chocolate,good,2013,MSC Fantasia,Msc,0.0,1.0,1.0
3917,hot coffee,good,2012,MSC Poesia,Msc,0.0,1.0,1.0
3918,hot dog,good,2010,MSC Magnifica,Msc,1.0,0.0,1.0
3919,hot dog,good,2012,MSC Poesia,Msc,0.0,1.0,1.0
3920,hot dogs,bad,2008,MSC Lirica,Msc,1.0,0.0,1.0
3921,hot dogs,bad,2010,MSC Poesia,Msc,1.0,0.0,1.0
3922,hot dogs,bad,2011,MSC Poesia,Msc,1.0,0.0,1.0
3923,hot dogs,good,2012,MSC Poesia,Msc,0.0,1.0,1.0
3924,hot dogs,good,2014,MSC Divina,Msc,0.0,1.0,1.0
3925,hot food,bad,2010,MSC Sinfonia,Msc,1.0,0.0,1.0
3926,hot food,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
3927,hot food trays,bad,2014,MSC Opera,Msc,1.0,0.0,1.0
3928,hot stone massage,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
3929,hot stone massage,good,2013,MSC Orchestra,Msc,0.0,1.0,1.0
3930,hot sun,bad,2014,MSC Divina,Msc,1.0,0.0,1.0
3931,hot sun msc,bad,2014,MSC Fantasia,Msc,1.0,0.0,1.0
3932,hot taps,bad,2012,MSC Splendida,Msc,1.0,0.0,1.0
3933,hot tub,bad,2009,MSC Orchestra,Msc,1.0,0.0,1.0
3934,hot tub,bad,2012,MSC Magnifica,Msc,1.0,0.0,1.0
3935,hot tub,bad,2014,MSC Divina,Msc,1.0,0.0,1.0
3936,hot tubs,bad,2013,MSC Poesia,Msc,0.0,1.0,1.0
3937,hot tubs,good,2008,MSC Musica,Msc,1.0,0.0,1.0
3938,hot tubs,good,2013,MSC Splendida,Msc,1.0,0.0,1.0
3939,hot water,bad,2014,MSC Preziosa,Msc,0.0,1.0,1.0
3940,hot water,good,2012,MSC Splendida,Msc,0.0,1.0,1.0
3941,hot weather,bad,2014,MSC Divina,Msc,1.0,0.0,1.0
3942,hotel director neven,good,2013,MSC Divina,Msc,0.0,1.0,1.0
3943,hotel manager things,bad,2008,MSC Orchestra,Msc,0.0,1.0,1.0
3944,hotel restaurant,good,2014,MSC Lirica,Msc,0.0,1.0,1.0
3945,hotel staff,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
3946,hourlong taxi ride,bad,2008,MSC Orchestra,Msc,1.0,0.0,1.0
3947,house wine,good,2009,MSC Musica,Msc,0.0,1.0,1.0
3948,house wine,good,2011,MSC Splendida,Msc,0.0,1.0,1.0
3949,housekeeping department,good,2009,MSC Lirica,Msc,0.0,1.0,1.0
3950,housekeeping number,bad,2014,MSC Fantasia,Msc,1.0,0.0,1.0
3951,housekeeping service,good,2014,MSC Divina,Msc,0.0,1.0,1.0
3952,housekeeping staff,good,2012,MSC Splendida,Msc,0.0,1.0,1.0
3953,housekeeping staff,good,2014,MSC Fantasia,Msc,0.0,1.0,1.0
3954,hr,good,2010,MSC Poesia,Msc,1.0,0.0,1.0
3955,hrs day,bad,2013,MSC Orchestra,Msc,1.0,0.0,1.0
3956,huge bumps,bad,2010,MSC Poesia,Msc,1.0,0.0,1.0
3957,huge depressing queue,bad,2014,MSC Opera,Msc,1.0,0.0,1.0
3958,huge disappointment,bad,2015,MSC Divina,Msc,1.0,0.0,1.0
3959,huge double bed,good,2013,MSC Preziosa,Msc,0.0,1.0,1.0
3960,huge drinker,bad,2012,MSC Magnifica,Msc,1.0,0.0,1.0
3961,huge dune buggy,bad,2011,MSC Poesia,Msc,1.0,0.0,1.0
3962,huge fan,good,2011,MSC Poesia,Msc,1.0,0.0,1.0
3963,huge irritation,good,2013,MSC Opera,Msc,1.0,0.0,1.0
3964,huge issue,good,2014,MSC Divina,Msc,1.0,0.0,1.0
3965,huge letdown,bad,2013,MSC Divina,Msc,1.0,0.0,1.0
3966,huge milestone,good,2011,MSC Poesia,Msc,0.0,1.0,1.0
3967,huge mistake,good,2011,MSC Poesia,Msc,1.0,0.0,1.0
3968,huge pillow rolls,good,2013,MSC Poesia,Msc,1.0,0.0,1.0
3969,huge problem,bad,2010,MSC Splendida,Msc,1.0,0.0,1.0
3970,huge queue,bad,2014,MSC Sinfonia,Msc,1.0,0.0,1.0
3971,huge range,good,2009,MSC Fantasia,Msc,0.0,1.0,1.0
3972,huge relief,good,2013,MSC Fantasia,Msc,1.0,0.0,1.0
3973,huge room,good,2010,MSC Splendida,Msc,1.0,0.0,1.0
3974,huge salad,good,2011,MSC Poesia,Msc,0.0,1.0,1.0
3975,huge selection,good,2010,MSC Poesia,Msc,0.0,1.0,1.0
3976,huge smile,good,2011,MSC Poesia,Msc,0.0,1.0,1.0
3977,huge tarpon swimming,good,2014,MSC Divina,Msc,0.0,1.0,1.0
3978,huge theatre,good,2012,MSC Fantasia,Msc,0.0,1.0,1.0
3979,huge variety,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
3980,huge wardrobe,good,2014,MSC Fantasia,Msc,0.0,1.0,1.0
3981,huge window,good,2010,MSC Poesia,Msc,0.0,1.0,1.0
3982,hugeour attendants,good,2014,MSC Preziosa,Msc,0.0,1.0,1.0
3983,humiliation,bad,2014,MSC Poesia,Msc,1.0,0.0,1.0
3984,hungry americans,bad,2010,MSC Poesia,Msc,1.0,0.0,1.0
3985,husband,bad,2013,MSC Orchestra,Msc,1.0,0.0,1.0
3986,husband,good,2011,MSC Fantasia,Msc,0.0,1.0,1.0
3987,husband,good,2011,MSC Poesia,Msc,0.0,1.0,1.0
3988,husband,good,2013,MSC Divina,Msc,0.0,1.0,1.0
3989,husband food poisoning,bad,2010,MSC Poesia,Msc,1.0,0.0,1.0
3990,husbands parents,good,2010,MSC Poesia,Msc,0.0,1.0,1.0
3991,hygiene standards,good,2013,MSC Fantasia,Msc,0.0,1.0,1.0
3992,hypocritical brits,good,2012,MSC Splendida,Msc,1.0,0.0,1.0
3993,ice bucket,bad,2013,MSC Poesia,Msc,1.0,0.0,1.0
3994,ice bucket,good,2010,MSC Poesia,Msc,0.0,1.0,1.0
3995,ice cold,bad,2012,MSC Splendida,Msc,1.0,0.0,1.0
3996,ice cream,bad,2010,MSC Splendida,Msc,1.0,0.0,1.0
3997,ice cream,bad,2011,MSC Opera,Msc,1.0,0.0,1.0
3998,ice cream,bad,2013,MSC Divina,Msc,0.0,1.0,1.0
3999,ice cream,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
4000,ice cream,good,2010,MSC Poesia,Msc,0.0,1.0,1.0
4001,ice cream,good,2011,MSC Poesia,Msc,0.0,1.0,1.0
4002,ice cream,good,2012,MSC Opera,Msc,0.0,1.0,1.0
4003,ice cream,good,2013,MSC Splendida,Msc,0.0,1.0,1.0
4004,ice cream,good,2014,MSC Divina,Msc,0.0,1.0,1.0
4005,ice cream cone,good,2012,MSC Poesia,Msc,0.0,1.0,1.0
4006,ice cream cone,good,2013,MSC Poesia,Msc,0.0,1.0,1.0
4007,ice cream machines,good,2011,MSC Poesia,Msc,0.0,1.0,1.0
4008,ice cream scoop,bad,2012,MSC Poesia,Msc,0.0,1.0,1.0
4009,ice cream shakes,good,2014,MSC Preziosa,Msc,0.0,1.0,1.0
4010,ice cream shops,good,2012,MSC Divina,Msc,0.0,1.0,1.0
4011,ice cream treats,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
4012,ice creams,good,2013,MSC Armonia,Msc,0.0,2.0,2.0
4013,ice creams,good,2013,MSC Magnifica,Msc,0.0,1.0,1.0
4014,ice machines,good,2013,MSC Poesia,Msc,1.0,0.0,1.0
4015,ice rinkswimming pools,bad,2013,MSC Preziosa,Msc,0.0,1.0,1.0
4016,icebergfree zone,good,2012,MSC Magnifica,Msc,1.0,0.0,1.0
4017,iced tea,bad,2010,MSC Poesia,Msc,1.0,0.0,1.0
4018,iced tea,bad,2014,MSC Divina,Msc,1.0,0.0,1.0
4019,iced tea,good,2011,MSC Poesia,Msc,0.0,1.0,1.0
4020,ideal choice,good,2010,MSC Magnifica,Msc,0.0,1.0,1.0
4021,ideal time,good,2014,MSC Lirica,Msc,0.0,1.0,1.0
4022,ideal way,bad,2011,MSC Fantasia,Msc,0.0,1.0,1.0
4023,identity card,good,2011,MSC Orchestra,Msc,0.0,1.0,1.0
4024,idiot guy,bad,2008,MSC Poesia,Msc,1.0,0.0,1.0
4025,ignorant,good,2012,MSC Divina,Msc,1.0,0.0,1.0
4026,ignorant attitudes,good,2012,MSC Splendida,Msc,1.0,0.0,1.0
4027,ignorant british passengers,good,2012,MSC Lirica,Msc,1.0,0.0,1.0
4028,imaginable item,good,2011,MSC Poesia,Msc,0.0,1.0,1.0
4029,imaginative preparations,good,2014,MSC Orchestra,Msc,0.0,1.0,1.0
4030,immaculate bonding experience,good,2014,MSC Preziosa,Msc,0.0,1.0,1.0
4031,immaculate condition,good,2010,MSC Magnifica,Msc,0.0,1.0,1.0
4032,immaculate ship,good,2010,MSC Poesia,Msc,0.0,1.0,1.0
