,Word,Rating,Year,Ship,Line,Negative,Positive,Total
1961,msc,bad,2013,MSC Orchestra,Msc,1.0,0.0,1.0
1962,msc,good,2013,MSC Poesia,Msc,0.0,1.0,1.0
1963,msc armonia,good,2014,MSC Armonia,Msc,0.0,1.0,1.0
1964,msc aurea spa,bad,2012,MSC Fantasia,Msc,1.0,0.0,1.0
1965,msc club member,good,2011,MSC Musica,Msc,0.0,1.0,1.0
1966,msc cruise,bad,2012,MSC Poesia,Msc,1.0,0.0,1.0
1967,msc cruise,good,2009,MSC Splendida,Msc,0.0,1.0,1.0
1968,msc cruise,good,2010,MSC Poesia,Msc,0.0,1.0,1.0
1969,msc cruise,good,2010,MSC Sinfonia,Msc,0.0,1.0,1.0
1970,msc cruise,good,2012,MSC Divina,Msc,0.0,1.0,1.0
1971,msc cruise,good,2013,MSC Armonia,Msc,0.0,1.0,1.0
1972,msc cruise,good,2013,MSC Divina,Msc,0.0,1.0,1.0
1973,msc cruise,good,2014,MSC Divina,Msc,1.0,0.0,1.0
1974,msc cruise experience,bad,2010,MSC Magnifica,Msc,0.0,1.0,1.0
1975,msc cruise experience,good,2011,MSC Poesia,Msc,0.0,1.0,1.0
1976,msc cruise line,good,2010,MSC Poesia,Msc,0.0,1.0,1.0
1977,msc cruise line,good,2011,MSC Poesia,Msc,0.0,2.0,2.0
1978,msc cruises,bad,2014,MSC Preziosa,Msc,1.0,0.0,1.0
1979,msc cruises,good,2010,MSC Magnifica,Msc,0.0,1.0,1.0
1980,msc cruises,good,2012,MSC Musica,Msc,0.0,1.0,1.0
1981,msc cruises,good,2013,MSC Magnifica,Msc,1.0,0.0,1.0
1982,msc cruises,good,2014,MSC Preziosa,Msc,1.0,0.0,1.0
1983,msc customer care,bad,2013,MSC Splendida,Msc,0.0,1.0,1.0
1984,msc deck plans,good,2012,MSC Musica,Msc,0.0,1.0,1.0
1985,msc divina,bad,2013,MSC Divina,Msc,0.0,1.0,1.0
1986,msc divina,bad,2014,MSC Divina,Msc,0.0,2.0,2.0
1987,msc divina,bad,2015,MSC Divina,Msc,1.0,0.0,1.0
1988,msc divina,good,2013,MSC Divina,Msc,0.0,1.0,1.0
1989,msc divina,good,2014,MSC Divina,Msc,1.0,4.0,5.0
1990,msc divina,good,2015,MSC Divina,Msc,0.0,1.0,1.0
1991,msc divina caribbean,good,2014,MSC Divina,Msc,0.0,1.0,1.0
1992,msc divina interiors,good,2013,MSC Divina,Msc,0.0,1.0,1.0
1993,msc divina yc,good,2014,MSC Divina,Msc,0.0,1.0,1.0
1994,msc excursion,bad,2014,MSC Fantasia,Msc,0.0,1.0,1.0
1995,msc experience,good,2014,MSC Divina,Msc,0.0,1.0,1.0
1996,msc fantasia,good,2009,MSC Fantasia,Msc,0.0,1.0,1.0
1997,msc fantasia,good,2010,MSC Fantasia,Msc,0.0,1.0,1.0
1998,msc fantasia,good,2011,MSC Fantasia,Msc,0.0,1.0,1.0
1999,msc fantasia,good,2012,MSC Fantasia,Msc,0.0,2.0,2.0
2000,msc fantasia,good,2013,MSC Fantasia,Msc,0.0,1.0,1.0
2001,msc fantasia,good,2013,MSC Splendida,Msc,0.0,1.0,1.0
2002,msc fantasia,good,2014,MSC Fantasia,Msc,0.0,2.0,2.0
2003,msc line,good,2011,MSC Fantasia,Msc,1.0,0.0,1.0
2004,msc lirica,bad,2011,MSC Lirica,Msc,1.0,0.0,1.0
2005,msc lirica,good,2009,MSC Lirica,Msc,0.0,1.0,1.0
2006,msc lirica,good,2014,MSC Lirica,Msc,1.0,1.0,2.0
2007,msc lirica dock,good,2008,MSC Lirica,Msc,0.0,1.0,1.0
2008,msc magnifica,bad,2014,MSC Magnifica,Msc,1.0,0.0,1.0
2009,msc musica,bad,2012,MSC Musica,Msc,1.0,0.0,1.0
2010,msc musica,bad,2014,MSC Musica,Msc,0.0,1.0,1.0
2011,msc musica,good,2011,MSC Musica,Msc,0.0,1.0,1.0
2012,msc office,good,2013,MSC Armonia,Msc,1.0,0.0,1.0
2013,msc opera,bad,2014,MSC Opera,Msc,1.0,0.0,1.0
2014,msc opera,good,2009,MSC Opera,Msc,0.0,1.0,1.0
2015,msc opera,good,2011,MSC Opera,Msc,0.0,1.0,1.0
2016,msc opera,good,2013,MSC Opera,Msc,0.0,1.0,1.0
2017,msc opera,good,2014,MSC Opera,Msc,0.0,1.0,1.0
2018,msc orchestra,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
2019,msc orchestra,good,2014,MSC Orchestra,Msc,0.0,1.0,1.0
2020,msc poesia,bad,2009,MSC Poesia,Msc,0.0,1.0,1.0
2021,msc poesia,bad,2010,MSC Poesia,Msc,0.0,1.0,1.0
2022,msc poesia,bad,2011,MSC Poesia,Msc,0.0,1.0,1.0
2023,msc poesia,bad,2012,MSC Poesia,Msc,1.0,0.0,1.0
2024,msc poesia,bad,2013,MSC Poesia,Msc,0.0,1.0,1.0
2025,msc poesia,good,2008,MSC Poesia,Msc,0.0,1.0,1.0
2026,msc poesia,good,2010,MSC Poesia,Msc,0.0,2.0,2.0
2027,msc poesia,good,2011,MSC Poesia,Msc,0.0,2.0,2.0
2028,msc poesia,good,2013,MSC Poesia,Msc,0.0,1.0,1.0
2029,msc preziosa,bad,2014,MSC Preziosa,Msc,0.0,1.0,1.0
2030,msc production shows,good,2013,MSC Divina,Msc,0.0,1.0,1.0
2031,msc ship,good,2014,MSC Divina,Msc,0.0,1.0,1.0
2032,msc ships,bad,2015,MSC Divina,Msc,0.0,1.0,1.0
2033,msc shore excursion,bad,2013,MSC Opera,Msc,1.0,0.0,1.0
2034,msc sinfonia,good,2012,MSC Sinfonia,Msc,0.0,3.0,3.0
2035,msc splendida,good,2012,MSC Splendida,Msc,1.0,2.0,3.0
2036,msc staff members,good,2008,MSC Lirica,Msc,0.0,1.0,1.0
2037,msc stick,bad,2013,MSC Preziosa,Msc,0.0,1.0,1.0
2038,msc website,good,2013,MSC Fantasia,Msc,0.0,1.0,1.0
2039,multi course lunches,good,2010,MSC Magnifica,Msc,0.0,1.0,1.0
2040,multilingual audience,good,2012,MSC Splendida,Msc,0.0,1.0,1.0
2041,multiple dining rooms,bad,2014,MSC Divina,Msc,1.0,0.0,1.0
2042,multiple members,bad,2011,MSC Poesia,Msc,1.0,0.0,1.0
2043,multiple places,good,2013,MSC Divina,Msc,0.0,1.0,1.0
2044,musical entertainment,good,2014,MSC Preziosa,Msc,0.0,1.0,1.0
2045,musical tastes,bad,2008,MSC Musica,Msc,0.0,1.0,1.0
2046,musical tastes,bad,2013,MSC Divina,Msc,0.0,1.0,1.0
2047,n american customers,good,2014,MSC Divina,Msc,0.0,1.0,1.0
2048,napkin origami,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
2049,nasal lead singer,bad,2009,MSC Musica,Msc,1.0,0.0,1.0
2050,nasty bites,good,2013,MSC Magnifica,Msc,1.0,0.0,1.0
2051,nasty curtain,bad,2014,MSC Divina,Msc,1.0,0.0,1.0
2052,nasty stuff,bad,2014,MSC Divina,Msc,1.0,0.0,1.0
2053,nearest elevator,bad,2009,MSC Orchestra,Msc,0.0,1.0,1.0
2054,necessary information,good,2010,MSC Magnifica,Msc,0.0,1.0,1.0
2055,negative aspects,bad,2010,MSC Poesia,Msc,1.0,0.0,1.0
2056,negative aspects,bad,2012,MSC Fantasia,Msc,1.0,0.0,1.0
2057,negative comments,bad,2012,MSC Armonia,Msc,1.0,0.0,1.0
2058,negative comments,good,2008,MSC Poesia,Msc,1.0,0.0,1.0
2059,negative comments,good,2014,MSC Divina,Msc,1.0,0.0,1.0
2060,negative feedback,good,2009,MSC Orchestra,Msc,1.0,0.0,1.0
2061,negative feedback,good,2014,MSC Divina,Msc,1.0,0.0,1.0
2062,negative point,good,2013,MSC Magnifica,Msc,1.0,0.0,1.0
2063,negative points,good,2013,MSC Armonia,Msc,1.0,0.0,1.0
2064,negative postings,good,2014,MSC Divina,Msc,1.0,0.0,1.0
2065,negative reviews,bad,2013,MSC Poesia,Msc,1.0,0.0,1.0
2066,negative reviews,bad,2014,MSC Divina,Msc,1.0,0.0,1.0
2067,negative reviews,good,2011,MSC Poesia,Msc,1.0,0.0,1.0
2068,negative reviews,good,2013,MSC Divina,Msc,2.0,0.0,2.0
2069,negative reviews,good,2013,MSC Poesia,Msc,1.0,0.0,1.0
2070,negative reviews,good,2014,MSC Divina,Msc,2.0,0.0,2.0
2071,negative reviews,good,2014,MSC Musica,Msc,1.0,0.0,1.0
2072,negative reviews,good,2014,MSC Opera,Msc,2.0,1.0,3.0
2073,negative reviews,good,2014,MSC Preziosa,Msc,1.0,0.0,1.0
2074,negative reviews,good,2014,MSC Sinfonia,Msc,1.0,0.0,1.0
2075,negative thing,good,2014,MSC Divina,Msc,1.0,0.0,1.0
2076,new area,bad,2008,MSC Musica,Msc,0.0,1.0,1.0
2077,new city,good,2012,MSC Splendida,Msc,0.0,1.0,1.0
2078,new cruise terminal,bad,2012,MSC Musica,Msc,1.0,0.0,1.0
2079,new cruisers,bad,2010,MSC Poesia,Msc,1.0,0.0,1.0
2080,new equipment,good,2010,MSC Poesia,Msc,0.0,1.0,1.0
2081,new hot breakfast,bad,2011,MSC Sinfonia,Msc,0.0,1.0,1.0
2082,new jersey,good,2013,MSC Poesia,Msc,1.0,0.0,1.0
2083,new msc divina,good,2013,MSC Divina,Msc,0.0,1.0,1.0
2084,new people,good,2013,MSC Magnifica,Msc,0.0,1.0,1.0
2085,new people,good,2014,MSC Divina,Msc,0.0,1.0,1.0
2086,new ship,good,2010,MSC Magnifica,Msc,0.0,1.0,1.0
2087,new ships,good,2014,MSC Divina,Msc,0.0,1.0,1.0
2088,new theme,good,2010,MSC Poesia,Msc,0.0,1.0,1.0
2089,new york,bad,2011,MSC Poesia,Msc,0.0,1.0,1.0
2090,new york,good,2010,MSC Poesia,Msc,0.0,1.0,1.0
2091,new york city,good,2010,MSC Poesia,Msc,0.0,1.0,1.0
2092,new zealand,good,2014,MSC Orchestra,Msc,0.0,1.0,1.0
2093,newly minted boat,good,2012,MSC Divina,Msc,0.0,1.0,1.0
2094,newly refurbished msc,good,2013,MSC Preziosa,Msc,0.0,1.0,1.0
2095,news weather,good,2010,MSC Poesia,Msc,1.0,0.0,1.0
2096,nice amenities,bad,2013,MSC Divina,Msc,0.0,1.0,1.0
2097,nice area,good,2013,MSC Opera,Msc,0.0,1.0,1.0
2098,nice balcony,bad,2011,MSC Magnifica,Msc,0.0,1.0,1.0
2099,nice balcony,good,2012,MSC Musica,Msc,0.0,1.0,1.0
2100,nice beach,bad,2008,MSC Musica,Msc,0.0,2.0,2.0
2101,nice big theatre,bad,2010,MSC Poesia,Msc,0.0,1.0,1.0
2102,nice chairs,good,2012,MSC Armonia,Msc,0.0,1.0,1.0
2103,nice chairs,good,2012,MSC Poesia,Msc,0.0,1.0,1.0
2104,nice crew members,bad,2008,MSC Musica,Msc,1.0,0.0,1.0
2105,nice cruise,good,2013,MSC Poesia,Msc,0.0,1.0,1.0
2106,nice decor,bad,2012,MSC Magnifica,Msc,0.0,1.0,1.0
2107,nice design,bad,2014,MSC Magnifica,Msc,0.0,1.0,1.0
2108,nice english people,bad,2013,MSC Preziosa,Msc,0.0,1.0,1.0
2109,nice european flavor,good,2011,MSC Poesia,Msc,0.0,1.0,1.0
2110,nice european mix,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
2111,nice filipino boy,bad,2014,MSC Magnifica,Msc,1.0,0.0,1.0
2112,nice folks,good,2009,MSC Lirica,Msc,0.0,1.0,1.0
2113,nice glass,bad,2011,MSC Orchestra,Msc,0.0,1.0,1.0
2114,nice guests,good,2012,MSC Poesia,Msc,0.0,1.0,1.0
2115,nice guy,good,2011,MSC Poesia,Msc,0.0,1.0,1.0
2116,nice guy,good,2013,MSC Armonia,Msc,0.0,1.0,1.0
2117,nice jacuzzis,good,2012,MSC Armonia,Msc,0.0,1.0,1.0
2118,nice light lunch,good,2013,MSC Splendida,Msc,0.0,1.0,1.0
2119,nice lighting,bad,2012,MSC Poesia,Msc,0.0,1.0,1.0
2120,nice living space,bad,2013,MSC Divina,Msc,0.0,1.0,1.0
2121,nice local wine,good,2008,MSC Sinfonia,Msc,0.0,1.0,1.0
2122,nice merchandise,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
2123,nice openneck shirts,good,2011,MSC Splendida,Msc,0.0,1.0,1.0
2124,nice people,bad,2012,MSC Poesia,Msc,0.0,1.0,1.0
2125,nice people,good,2014,MSC Divina,Msc,0.0,1.0,1.0
2126,nice place,good,2014,MSC Divina,Msc,0.0,1.0,1.0
2127,nice places,good,2013,MSC Preziosa,Msc,0.0,1.0,1.0
2128,nice portion,good,2013,MSC Divina,Msc,0.0,1.0,1.0
2129,nice power shower,good,2011,MSC Musica,Msc,0.0,1.0,1.0
2130,nice private space,bad,2014,MSC Sinfonia,Msc,0.0,1.0,1.0
2131,nice quiet lunch,good,2014,MSC Divina,Msc,0.0,1.0,1.0
2132,nice relaxing gin,good,2012,MSC Splendida,Msc,0.0,1.0,1.0
2133,nice salad,bad,2010,MSC Poesia,Msc,0.0,1.0,1.0
2134,nice seating,good,2011,MSC Poesia,Msc,0.0,1.0,1.0
2135,nice selection,good,2013,MSC Divina,Msc,0.0,1.0,1.0
2136,nice ship,good,2013,MSC Divina,Msc,0.0,1.0,1.0
2137,nice ship,good,2014,MSC Divina,Msc,0.0,1.0,1.0
2138,nice shirt,good,2010,MSC Splendida,Msc,0.0,1.0,1.0
2139,nice shopping street,good,2012,MSC Armonia,Msc,0.0,1.0,1.0
2140,nice shops,bad,2011,MSC Orchestra,Msc,0.0,1.0,1.0
2141,nice size,bad,2009,MSC Opera,Msc,0.0,1.0,1.0
2142,nice size balcony,bad,2014,MSC Divina,Msc,0.0,1.0,1.0
2143,nice size balcony,good,2013,MSC Preziosa,Msc,0.0,1.0,1.0
2144,nice size bathroom,good,2013,MSC Preziosa,Msc,0.0,1.0,1.0
2145,nice sized balcony,bad,2012,MSC Musica,Msc,0.0,1.0,1.0
2146,nice sized bath,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
2147,nice surprise,good,2012,MSC Poesia,Msc,0.0,1.0,1.0
2148,nice time,good,2014,MSC Preziosa,Msc,0.0,1.0,1.0
2149,nice toiletries,good,2012,MSC Fantasia,Msc,0.0,1.0,1.0
2150,nice touch,good,2012,MSC Armonia,Msc,0.0,1.0,1.0
2151,nice variety,good,2014,MSC Divina,Msc,0.0,1.0,1.0
2152,nice views,good,2012,MSC Armonia,Msc,0.0,1.0,1.0
2153,nice walking tour,good,2010,MSC Splendida,Msc,0.0,1.0,1.0
2154,nice way,good,2014,MSC Divina,Msc,0.0,1.0,1.0
2155,nice winding staircase,good,2012,MSC Splendida,Msc,0.0,1.0,1.0
2156,nice wine bar,bad,2010,MSC Poesia,Msc,0.0,1.0,1.0
2157,nicely appointed maxim,bad,2012,MSC Musica,Msc,0.0,1.0,1.0
2158,nicely furnished,bad,2012,MSC Splendida,Msc,0.0,1.0,1.0
2159,nicely prepared dinner,bad,2012,MSC Musica,Msc,0.0,1.0,1.0
2160,nicely prepared pasta,good,2008,MSC Musica,Msc,0.0,1.0,1.0
2161,nicer pool areas,good,2014,MSC Divina,Msc,0.0,1.0,1.0
2162,nicer restaurant,bad,2012,MSC Splendida,Msc,0.0,1.0,1.0
2163,nicest cabin,good,2013,MSC Splendida,Msc,0.0,1.0,1.0
2164,nicest pool,good,2014,MSC Opera,Msc,0.0,1.0,1.0
2165,nicest theater,good,2013,MSC Divina,Msc,0.0,1.0,1.0
2166,night,good,2009,MSC Lirica,Msc,0.0,1.0,1.0
2167,night cruise,bad,2012,MSC Sinfonia,Msc,0.0,2.0,2.0
2168,night cruise,good,2010,MSC Poesia,Msc,1.0,0.0,1.0
2169,night cruise,good,2011,MSC Musica,Msc,0.0,1.0,1.0
2170,night cruise,good,2014,MSC Fantasia,Msc,0.0,1.0,1.0
2171,night spring break,bad,2008,MSC Lirica,Msc,1.0,0.0,1.0
2172,night time,good,2012,MSC Poesia,Msc,0.0,1.0,1.0
2173,night time pool,good,2013,MSC Armonia,Msc,0.0,1.0,1.0
2174,nightly entertainment,good,2013,MSC Opera,Msc,0.0,1.0,1.0
2175,nightly entertainment,good,2015,MSC Divina,Msc,0.0,1.0,1.0
2176,nighttime concerts,bad,2014,MSC Divina,Msc,0.0,1.0,1.0
2177,noise level,bad,2015,MSC Divina,Msc,1.0,0.0,1.0
2178,noise level,good,2014,MSC Opera,Msc,1.0,0.0,1.0
2179,non msc staff,good,2011,MSC Poesia,Msc,1.0,0.0,1.0
2180,non smoking areas,good,2012,MSC Splendida,Msc,1.0,0.0,1.0
2181,noneuropean travellers,bad,2011,MSC Musica,Msc,1.0,0.0,1.0
2182,nonsense frat party,bad,2013,MSC Divina,Msc,1.0,0.0,1.0
2183,north american market,bad,2013,MSC Musica,Msc,0.0,1.0,1.0
2184,north american passengers,good,2014,MSC Divina,Msc,0.0,1.0,1.0
2185,northern sea temperatures,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
2186,norway itinerary,good,2013,MSC Opera,Msc,0.0,1.0,1.0
2187,norwegian gem,good,2009,MSC Splendida,Msc,0.0,1.0,1.0
2188,numerous islands,good,2009,MSC Fantasia,Msc,0.0,1.0,1.0
2189,numerous shining lights,good,2012,MSC Poesia,Msc,0.0,1.0,1.0
2190,numerous shining lights,good,2013,MSC Poesia,Msc,0.0,1.0,1.0
2191,nutella ice cream,good,2014,MSC Divina,Msc,0.0,1.0,1.0
2192,obese americans,good,2009,MSC Poesia,Msc,1.0,0.0,1.0
2193,obvious cut backs,good,2013,MSC Divina,Msc,0.0,1.0,1.0
2194,occasions service,good,2014,MSC Fantasia,Msc,1.0,0.0,1.0
2195,ocean view,good,2011,MSC Poesia,Msc,0.0,1.0,1.0
2196,odd choice difference,bad,2012,MSC Fantasia,Msc,1.0,0.0,1.0
2197,old city,good,2008,MSC Lirica,Msc,0.0,2.0,2.0
2198,old city,good,2013,MSC Armonia,Msc,0.0,1.0,1.0
2199,old daughter,bad,2014,MSC Poesia,Msc,0.0,1.0,1.0
2200,old food,bad,2012,MSC Opera,Msc,1.0,0.0,1.0
2201,old rockers,bad,2013,MSC Poesia,Msc,1.0,0.0,1.0
2202,old ship,bad,2012,MSC Magnifica,Msc,0.0,1.0,1.0
2203,old son,good,2012,MSC Poesia,Msc,0.0,1.0,1.0
2204,older msc ships,bad,2015,MSC Divina,Msc,0.0,1.0,1.0
2205,older passengers trip,good,2014,MSC Divina,Msc,1.0,0.0,1.0
2206,oldtown core,good,2009,MSC Opera,Msc,0.0,1.0,1.0
2207,onboard account,bad,2011,MSC Poesia,Msc,1.0,0.0,1.0
2208,onboard entertainment,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
2209,onboard entertainment,good,2014,MSC Opera,Msc,0.0,1.0,1.0
2210,onboard entertainment team,good,2014,MSC Sinfonia,Msc,0.0,1.0,1.0
2211,onboard internet costs,good,2012,MSC Armonia,Msc,1.0,0.0,1.0
2212,onboard jewelry store,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
2213,oncoming passengers,bad,2009,MSC Orchestra,Msc,1.0,0.0,1.0
2214,ondeck pools,good,2013,MSC Orchestra,Msc,0.0,1.0,1.0
2215,online checkin process,bad,2014,MSC Divina,Msc,1.0,0.0,1.0
2216,online tour guide,good,2013,MSC Armonia,Msc,0.0,1.0,1.0
2217,onshore tours,good,2012,MSC Fantasia,Msc,0.0,1.0,1.0
2218,open mind,bad,2009,MSC Orchestra,Msc,0.0,1.0,1.0
2219,open minded traveler,bad,2011,MSC Poesia,Msc,0.0,1.0,1.0
2220,operatic arias,good,2010,MSC Poesia,Msc,0.0,1.0,1.0
2221,operatic performances,good,2014,MSC Divina,Msc,0.0,1.0,1.0
2222,opinion msc,bad,2010,MSC Poesia,Msc,1.0,0.0,1.0
2223,orange juice,bad,2010,MSC Poesia,Msc,1.0,0.0,1.0
2224,order wine package,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
2225,orient beach,bad,2009,MSC Orchestra,Msc,0.0,1.0,1.0
2226,original artwork,good,2014,MSC Divina,Msc,0.0,1.0,1.0
2227,original decorated tiles,good,2009,MSC Splendida,Msc,0.0,1.0,1.0
2228,original msc offering,good,2014,MSC Opera,Msc,0.0,1.0,1.0
2229,osso bucco,good,2010,MSC Poesia,Msc,0.0,1.0,1.0
2230,our waiter,good,2010,MSC Sinfonia,Msc,0.0,1.0,1.0
2231,outdoor cinema screen,good,2012,MSC Poesia,Msc,0.0,1.0,1.0
2232,outdoor dining area,bad,2014,MSC Divina,Msc,1.0,0.0,1.0
2233,outdoor pizza station,good,2014,MSC Armonia,Msc,0.0,1.0,1.0
2234,outdoor screenroom,good,2010,MSC Poesia,Msc,1.0,0.0,1.0
2235,outright rude,bad,2009,MSC Orchestra,Msc,1.0,0.0,1.0
2236,outset our experience,good,2012,MSC Splendida,Msc,0.0,1.0,1.0
2237,outstanding acrobatic performance,good,2009,MSC Fantasia,Msc,0.0,1.0,1.0
2238,outstanding choreography,good,2015,MSC Divina,Msc,0.0,1.0,1.0
2239,outstanding customer service,good,2014,MSC Divina,Msc,0.0,1.0,1.0
2240,outstanding decor,good,2014,MSC Divina,Msc,0.0,1.0,1.0
2241,outstanding job,good,2008,MSC Orchestra,Msc,0.0,1.0,1.0
2242,overall cruise experience,good,2014,MSC Fantasia,Msc,0.0,1.0,1.0
2243,overall experience,good,2009,MSC Splendida,Msc,0.0,1.0,1.0
2244,overall impression,good,2012,MSC Poesia,Msc,0.0,1.0,1.0
2245,overall impression,good,2014,MSC Fantasia,Msc,0.0,1.0,1.0
2246,overall impressions,good,2011,MSC Orchestra,Msc,0.0,1.0,1.0
2247,overall msc opera,good,2014,MSC Opera,Msc,0.0,1.0,1.0
2248,overcrowded decks,bad,2012,MSC Poesia,Msc,1.0,0.0,1.0
2249,overcrowded departure hall,bad,2008,MSC Orchestra,Msc,1.0,0.0,1.0
2250,overlapping nature,good,2010,MSC Poesia,Msc,0.0,1.0,1.0
2251,oversized table,bad,2008,MSC Orchestra,Msc,1.0,0.0,1.0
2252,overwhelmed hapless crew,bad,2009,MSC Musica,Msc,1.0,0.0,1.0
2253,painfully strident voice,bad,2009,MSC Musica,Msc,1.0,0.0,1.0
2254,panoramic tour excursion,good,2014,MSC Fantasia,Msc,0.0,1.0,1.0
2255,panoramic view,good,2010,MSC Poesia,Msc,0.0,1.0,1.0
2256,pantheon theater,good,2013,MSC Divina,Msc,0.0,1.0,1.0
2257,pantheon theater,good,2014,MSC Divina,Msc,0.0,1.0,1.0
2258,paper work,good,2014,MSC Divina,Msc,1.0,0.0,1.0
2259,particularly good value,bad,2012,MSC Armonia,Msc,1.0,0.0,1.0
2260,particularly nasty bug,bad,2008,MSC Musica,Msc,1.0,0.0,1.0
2261,party night,good,2014,MSC Sinfonia,Msc,0.0,1.0,1.0
2262,passenger health,bad,2014,MSC Opera,Msc,1.0,0.0,1.0
2263,past cruises,good,2014,MSC Preziosa,Msc,0.0,1.0,1.0
2264,past saturday,good,2009,MSC Orchestra,Msc,1.0,0.0,1.0
2265,pastry chefs,bad,2014,MSC Poesia,Msc,0.0,1.0,1.0
2266,pathetic finger shadow,bad,2008,MSC Poesia,Msc,1.0,0.0,1.0
2267,peaceful experience,bad,2012,MSC Musica,Msc,0.0,1.0,1.0
2268,peak times,good,2013,MSC Poesia,Msc,1.0,0.0,1.0
2269,peek times,good,2014,MSC Preziosa,Msc,0.0,1.0,1.0
2270,people,good,2009,MSC Opera,Msc,0.0,1.0,1.0
2271,people,good,2012,MSC Splendida,Msc,1.0,0.0,1.0
2272,perfect deck,good,2012,MSC Poesia,Msc,0.0,1.0,1.0
2273,perfect holiday,good,2012,MSC Divina,Msc,0.0,1.0,1.0
2274,perfect hospitality,good,2012,MSC Fantasia,Msc,0.0,1.0,1.0
2275,perfect location,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
2276,perfect medium,good,2009,MSC Lirica,Msc,0.0,1.0,1.0
2277,perfectly adequate bathroom,good,2012,MSC Musica,Msc,0.0,1.0,1.0
2278,perfectly prepared pasta,good,2014,MSC Divina,Msc,0.0,1.0,1.0
2279,personal favorites,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
2280,personal favourite,good,2014,MSC Divina,Msc,0.0,1.0,1.0
2281,personal items,good,2008,MSC Musica,Msc,0.0,1.0,1.0
2282,personal things,good,2014,MSC Divina,Msc,0.0,1.0,1.0
2283,personal tour guide,good,2012,MSC Poesia,Msc,0.0,1.0,1.0
2284,personalised service,bad,2011,MSC Armonia,Msc,1.0,0.0,1.0
2285,personssame menu dailyquality,bad,2011,MSC Poesia,Msc,1.0,0.0,1.0
2286,pettiness lie,good,2010,MSC Splendida,Msc,1.0,0.0,1.0
2287,petty stuff,good,2009,MSC Lirica,Msc,1.0,0.0,1.0
2288,phone calls,bad,2012,MSC Fantasia,Msc,1.0,0.0,1.0
2289,photo shop,good,2014,MSC Orchestra,Msc,1.0,0.0,1.0
2290,piano man melo,bad,2014,MSC Orchestra,Msc,0.0,1.0,1.0
2291,picky eaters,good,2009,MSC Lirica,Msc,1.0,0.0,1.0
2292,pillows lumpyentertainment,bad,2013,MSC Opera,Msc,0.0,1.0,1.0
2293,pizza buffet,good,2010,MSC Poesia,Msc,0.0,1.0,1.0
2294,pizza place,good,2014,MSC Divina,Msc,0.0,1.0,1.0
2295,pk travel,good,2014,MSC Fantasia,Msc,0.0,1.0,1.0
2296,plain rude,bad,2014,MSC Divina,Msc,1.0,0.0,1.0
2297,plastic card,good,2011,MSC Splendida,Msc,0.0,1.0,1.0
2298,plastic cups reminiscent,bad,2011,MSC Lirica,Msc,1.0,0.0,1.0
2299,plastic shower enclosure,good,2014,MSC Divina,Msc,0.0,1.0,1.0
2300,playa del carmen,good,2009,MSC Poesia,Msc,0.0,1.0,1.0
2301,pleasant array,bad,2008,MSC Orchestra,Msc,0.0,1.0,1.0
2302,pleasant conversations,bad,2010,MSC Poesia,Msc,1.0,0.0,1.0
2303,pleasant experience,good,2012,MSC Splendida,Msc,0.0,1.0,1.0
2304,pleasant meals,good,2013,MSC Magnifica,Msc,0.0,1.0,1.0
2305,pleasant memories,good,2012,MSC Splendida,Msc,0.0,1.0,1.0
2306,pleasant msc staff,good,2012,MSC Armonia,Msc,0.0,1.0,1.0
2307,pleasant surprise,bad,2013,MSC Lirica,Msc,0.0,1.0,1.0
2308,pleasant surprise,good,2008,MSC Musica,Msc,0.0,1.0,1.0
2309,pleasant surprise,good,2010,MSC Poesia,Msc,0.0,1.0,1.0
2310,pleasant surprise,good,2014,MSC Divina,Msc,0.0,1.0,1.0
2311,pleasant time,good,2011,MSC Magnifica,Msc,0.0,1.0,1.0
2312,plenty wee sandwich,good,2013,MSC Fantasia,Msc,0.0,1.0,1.0
2313,plumbing malfunction,bad,2013,MSC Armonia,Msc,1.0,0.0,1.0
2314,po formal nights,good,2013,MSC Orchestra,Msc,0.0,1.0,1.0
2315,po superior deluxe,good,2013,MSC Orchestra,Msc,0.0,1.0,1.0
2316,polite friendly manners,good,2010,MSC Magnifica,Msc,0.0,1.0,1.0
2317,polite member,good,2013,MSC Opera,Msc,0.0,1.0,1.0
2318,pool area,good,2014,MSC Divina,Msc,0.0,1.0,1.0
2319,pool area,good,2014,MSC Opera,Msc,0.0,1.0,1.0
2320,pool areas,good,2009,MSC Orchestra,Msc,1.0,0.0,1.0
2321,pool areas,good,2013,MSC Divina,Msc,0.0,1.0,1.0
2322,pool bars,good,2013,MSC Armonia,Msc,1.0,0.0,1.0
2323,pool deck,bad,2014,MSC Preziosa,Msc,0.0,1.0,1.0
